App,Controller,Topology,Steps,rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
Forwarding Noinst,ONOS,Star,200,2,2,True,True,0.388347,0.261960,0.067208,0.009462,0.000043,0.012765,0.034938,0.001900,-0.000008
Forwarding Noinst,ONOS,Star,200,3,3,False,True,0.393483,0.255099,0.069043,0.009198,0.000041,0.011292,0.045968,0.002771,-0.000010
Forwarding Noinst,ONOS,Star,200,3,3,True,True,0.391663,0.257993,0.070930,0.009329,0.000043,0.011571,0.038995,0.002731,-0.000010
Forwarding Noinst,ONOS,Star,200,4,4,False,True,0.399846,0.257501,0.067981,0.010111,0.000052,0.012081,0.048894,0.003153,-0.000011
Forwarding Noinst,ONOS,Star,200,4,4,True,True,0.385566,0.249564,0.067699,0.008896,0.000045,0.012148,0.043693,0.003438,-0.000014
Forwarding Noinst,ONOS,Star,200,5,5,False,True,0.396779,0.253312,0.068503,0.008821,0.000041,0.011488,0.050896,0.003645,-0.000012
Forwarding Noinst,ONOS,Star,200,5,5,True,True,0.388130,0.254262,0.067176,0.008555,0.000042,0.011748,0.042646,0.003629,-0.000011
Forwarding Noinst,ONOS,Star,200,6,6,False,True,0.410425,0.259261,0.071390,0.008998,0.000045,0.012322,0.053936,0.004407,-0.000014
Forwarding Noinst,ONOS,Star,200,6,6,True,True,0.398233,0.257617,0.067579,0.008615,0.000046,0.012186,0.047679,0.004438,-0.000014
Forwarding Noinst,ONOS,Star,200,7,7,False,True,0.410524,0.257515,0.069616,0.008400,0.000040,0.010989,0.058644,0.005245,-0.000015
Forwarding Noinst,ONOS,Star,200,7,7,True,True,0.404345,0.258128,0.067575,0.008910,0.000045,0.012510,0.051723,0.005374,-0.000015
Forwarding Noinst,ONOS,Star,200,8,8,False,True,0.397476,0.251310,0.066887,0.008093,0.000042,0.011233,0.053965,0.005865,-0.000028
Forwarding Noinst,ONOS,Star,200,8,8,True,True,0.400535,0.258668,0.067083,0.008250,0.000042,0.012159,0.048254,0.005977,-0.000029
Forwarding Noinst,ONOS,Star,200,9,9,False,True,0.407738,0.256722,0.068024,0.008166,0.000047,0.012845,0.055155,0.006698,-0.000018
Forwarding Noinst,ONOS,Star,200,9,9,True,True,0.397243,0.252234,0.067403,0.007971,0.000040,0.012020,0.050044,0.007455,-0.000020
Forwarding Noinst,ONOS,Star,200,10,10,False,True,0.401762,0.251472,0.066994,0.007996,0.000043,0.012491,0.056171,0.006515,-0.000019
Forwarding Noinst,ONOS,Star,200,10,10,True,True,0.403541,0.257396,0.069406,0.007939,0.000040,0.010954,0.051075,0.006650,-0.000018
Forwarding Noinst,ONOS,Star,200,inf,inf,False,True,0.406714,0.253602,0.067039,0.008110,0.000040,0.011374,0.058415,0.008048,-0.000023
Forwarding Noinst,ONOS,Star,200,inf,inf,True,True,0.405667,0.258465,0.066623,0.008131,0.000045,0.011788,0.051863,0.008665,-0.000023
LearningSwitch,Floodlight,Star,200,0,0,False,True,0.232964,0.130872,0.041352,0.017736,0.000198,0.012081,0.030343,0.000322,-0.000005
LearningSwitch,Floodlight,Star,200,0,0,True,True,0.241477,0.133849,0.043726,0.019951,0.000241,0.011572,0.031626,0.000406,-0.000021
LearningSwitch,Floodlight,Star,200,1,1,False,True,0.257323,0.127225,0.042372,0.016522,0.000219,0.011054,0.057629,0.002231,-0.000009
LearningSwitch,Floodlight,Star,200,1,1,True,True,0.247581,0.130662,0.039751,0.017077,0.000217,0.011498,0.046269,0.002050,-0.000008
LearningSwitch,Floodlight,Star,200,2,2,False,True,0.270744,0.126711,0.043927,0.017423,0.000235,0.012067,0.066943,0.003372,-0.000018
LearningSwitch,Floodlight,Star,200,2,2,True,True,0.271214,0.130569,0.043393,0.017116,0.000186,0.011411,0.065040,0.003429,-0.000011
LearningSwitch,Floodlight,Star,200,3,3,False,True,0.269559,0.120444,0.039916,0.014644,0.000174,0.012193,0.077507,0.004609,-0.000014
LearningSwitch,Floodlight,Star,200,3,3,True,True,0.283670,0.135389,0.039251,0.015287,0.000231,0.011141,0.077287,0.004974,-0.000050
LearningSwitch,Floodlight,Star,200,4,4,False,True,0.281745,0.128619,0.038437,0.014270,0.000186,0.013295,0.082145,0.004718,-0.000016
LearningSwitch,Floodlight,Star,200,4,4,True,True,0.288177,0.123312,0.040172,0.016310,0.000237,0.012140,0.090840,0.005059,-0.000048
LearningSwitch,Floodlight,Star,200,5,5,False,True,0.278989,0.131623,0.038345,0.013377,0.000182,0.013171,0.076817,0.005401,-0.000017
LearningSwitch,Floodlight,Star,200,5,5,True,True,0.319230,0.133999,0.039092,0.014974,0.000252,0.013582,0.111054,0.006161,-0.000054
LearningSwitch,Floodlight,Star,200,6,6,False,True,0.295653,0.137883,0.036972,0.013932,0.000202,0.011536,0.088596,0.006449,-0.000019
LearningSwitch,Floodlight,Star,200,6,6,True,True,0.306039,0.126394,0.038918,0.013438,0.000202,0.012052,0.107944,0.006982,-0.000052
LearningSwitch,Floodlight,Star,200,7,7,False,True,0.305798,0.130127,0.038671,0.012921,0.000268,0.012019,0.104253,0.007457,-0.000022
LearningSwitch,Floodlight,Star,200,7,7,True,True,0.319976,0.125353,0.038171,0.012418,0.000185,0.013569,0.122226,0.007939,-0.000055
LearningSwitch,Floodlight,Star,200,8,8,False,True,0.301767,0.126641,0.038828,0.012335,0.000227,0.011644,0.104283,0.007726,-0.000023
LearningSwitch,Floodlight,Star,200,8,8,True,True,0.333037,0.125893,0.038651,0.012218,0.000169,0.012908,0.133279,0.009805,-0.000057
LearningSwitch,Floodlight,Star,200,9,9,False,True,0.316020,0.130302,0.038576,0.012562,0.000199,0.013971,0.110534,0.009795,-0.000028
LearningSwitch,Floodlight,Star,200,9,9,True,True,0.333073,0.120153,0.037354,0.010797,0.000160,0.012835,0.141710,0.009954,-0.000062
LearningSwitch,Floodlight,Star,200,10,10,False,True,0.305829,0.124070,0.036979,0.011049,0.000184,0.013937,0.109233,0.010287,-0.000029
LearningSwitch,Floodlight,Star,200,10,10,True,True,0.358024,0.131547,0.037730,0.011083,0.000174,0.013148,0.152901,0.011327,-0.000065
LearningSwitch,Floodlight,Star,200,inf,inf,False,True,0.295568,0.135226,0.034691,0.007849,0.000151,0.012293,0.089591,0.015666,-0.000042
LearningSwitch,Floodlight,Star,200,inf,inf,True,True,0.304010,0.126686,0.036037,0.008027,0.000157,0.011313,0.104300,0.017356,-0.000077
LearningSwitch,POX EEL,Star,200,0,0,False,True,0.166376,0.119821,0.022817,0.006277,0.000147,0.011705,0.005355,0.000188,-0.000005
LearningSwitch,POX EEL,Star,200,0,0,True,True,0.167285,0.121074,0.022176,0.006392,0.000170,0.011875,0.005367,0.000173,-0.000005
LearningSwitch,POX EEL,Star,200,1,1,False,True,0.166927,0.119560,0.023005,0.006228,0.000168,0.011821,0.005741,0.000345,-0.000005
LearningSwitch,POX EEL,Star,200,1,1,True,True,0.165925,0.119098,0.023268,0.006039,0.000141,0.011563,0.005433,0.000323,-0.000005
LearningSwitch,POX EEL,Star,200,2,2,False,True,0.169212,0.122364,0.021730,0.005887,0.000144,0.011239,0.006731,0.001061,-0.000006
LearningSwitch,POX EEL,Star,200,2,2,True,True,0.165809,0.120298,0.021779,0.005839,0.000139,0.010705,0.006142,0.000842,-0.000007
LearningSwitch,POX EEL,Star,200,3,3,False,True,0.167057,0.120803,0.021954,0.005808,0.000145,0.011402,0.005888,0.000995,-0.000008
LearningSwitch,POX EEL,Star,200,3,3,True,True,0.171161,0.122947,0.022550,0.005889,0.000147,0.011006,0.007409,0.001120,-0.000033
LearningSwitch,POX EEL,Star,200,4,4,False,True,0.167246,0.120369,0.022331,0.005867,0.000153,0.011112,0.006283,0.001070,-0.000007
LearningSwitch,POX EEL,Star,200,4,4,True,True,0.174336,0.124396,0.021655,0.005847,0.000145,0.011455,0.009483,0.001268,-0.000033
LearningSwitch,POX EEL,Star,200,5,5,False,True,0.171484,0.124355,0.022127,0.005721,0.000140,0.011171,0.006542,0.001371,-0.000008
LearningSwitch,POX EEL,Star,200,5,5,True,True,0.173746,0.123002,0.023052,0.005837,0.000152,0.010726,0.009438,0.001448,-0.000034
LearningSwitch,POX EEL,Star,200,6,6,False,True,0.166343,0.119609,0.021326,0.005847,0.000141,0.011663,0.006357,0.001344,-0.000009
LearningSwitch,POX EEL,Star,200,6,6,True,True,0.172115,0.119691,0.021987,0.005779,0.000146,0.011824,0.011087,0.001524,-0.000034
LearningSwitch,POX EEL,Star,200,7,7,False,True,0.164357,0.118874,0.020505,0.005401,0.000136,0.010922,0.006933,0.001524,-0.000008
LearningSwitch,POX EEL,Star,200,7,7,True,True,0.173237,0.121023,0.022168,0.006125,0.000157,0.011216,0.010688,0.001765,-0.000035
LearningSwitch,POX EEL,Star,200,8,8,False,True,0.173420,0.122593,0.024197,0.005626,0.000140,0.012017,0.007134,0.001646,-0.000009
LearningSwitch,POX EEL,Star,200,8,8,True,True,0.174098,0.124093,0.021873,0.005502,0.000139,0.010777,0.009862,0.001762,-0.000034
LearningSwitch,POX EEL,Star,200,9,9,False,True,0.168063,0.119963,0.021861,0.005511,0.000141,0.011682,0.007196,0.001657,-0.000009
LearningSwitch,POX EEL,Star,200,9,9,True,True,0.174654,0.122149,0.021962,0.005612,0.000144,0.010911,0.011476,0.002289,-0.000055
LearningSwitch,POX EEL,Star,200,10,10,False,True,0.177913,0.129034,0.022111,0.005252,0.000162,0.011190,0.007895,0.002198,-0.000011
LearningSwitch,POX EEL,Star,200,10,10,True,True,0.176709,0.123791,0.020666,0.005217,0.000139,0.011051,0.013091,0.002651,-0.000050
LearningSwitch,POX EEL,Star,200,inf,inf,False,True,0.172686,0.121275,0.021402,0.004778,0.000173,0.011627,0.009943,0.003425,-0.000017
LearningSwitch,POX EEL,Star,200,inf,inf,True,True,0.192625,0.128072,0.022009,0.006544,0.000183,0.012451,0.018854,0.004408,-0.000057
LearningSwitch,POX EEL,Linear,200,0,0,False,True,0.243144,0.168542,0.041286,0.012770,0.000703,0.011560,0.008023,0.000198,-0.000007
LearningSwitch,POX EEL,Linear,200,0,0,True,True,0.250152,0.175148,0.041906,0.013351,0.000360,0.011261,0.007873,0.000193,-0.000006
LearningSwitch,POX EEL,Linear,200,1,1,False,True,0.250669,0.170087,0.040211,0.012030,0.000372,0.012149,0.014870,0.000895,-0.000008
LearningSwitch,POX EEL,Linear,200,1,1,True,True,0.259699,0.177665,0.042289,0.012390,0.000370,0.011332,0.014713,0.000885,-0.000008
LearningSwitch,POX EEL,Linear,200,2,2,False,True,0.263268,0.178253,0.040892,0.010835,0.000409,0.012512,0.018764,0.001541,-0.000011
LearningSwitch,POX EEL,Linear,200,2,2,True,True,0.258602,0.174715,0.041345,0.009510,0.000362,0.012321,0.018930,0.001361,-0.000010
LearningSwitch,POX EEL,Linear,200,3,3,False,True,0.258106,0.172474,0.039676,0.008795,0.000374,0.012559,0.022334,0.001821,-0.000012
LearningSwitch,POX EEL,Linear,200,3,3,True,True,0.265081,0.176874,0.041683,0.009216,0.000452,0.012215,0.022600,0.001916,-0.000065
LearningSwitch,POX EEL,Linear,200,4,4,False,True,0.258683,0.171625,0.040419,0.009813,0.000388,0.012334,0.021956,0.002076,-0.000013
LearningSwitch,POX EEL,Linear,200,4,4,True,True,0.261376,0.173140,0.039785,0.008487,0.000384,0.013084,0.024212,0.002113,-0.000102
LearningSwitch,POX EEL,Linear,200,5,5,False,True,0.263695,0.174315,0.039262,0.008635,0.000396,0.012643,0.025964,0.002401,-0.000016
LearningSwitch,POX EEL,Linear,200,5,5,True,True,0.267113,0.171555,0.039987,0.007683,0.000379,0.012876,0.031807,0.002650,-0.000116
LearningSwitch,POX EEL,Linear,200,6,6,False,True,0.255797,0.169105,0.038372,0.007603,0.000357,0.012732,0.024864,0.002688,-0.000017
LearningSwitch,POX EEL,Linear,200,6,6,True,True,0.275538,0.168807,0.038190,0.008310,0.000398,0.012598,0.043900,0.003136,-0.000135
LearningSwitch,POX EEL,Linear,200,7,7,False,True,0.264726,0.175214,0.039440,0.007659,0.000389,0.013367,0.025836,0.002742,-0.000017
LearningSwitch,POX EEL,Linear,200,7,7,True,True,0.272139,0.171152,0.038419,0.007713,0.000389,0.013199,0.037510,0.003569,-0.000137
LearningSwitch,POX EEL,Linear,200,8,8,False,True,0.262581,0.169541,0.038217,0.008258,0.000365,0.013402,0.028884,0.003843,-0.000020
LearningSwitch,POX EEL,Linear,200,8,8,True,True,0.270309,0.168751,0.038431,0.007352,0.000419,0.013002,0.038425,0.003735,-0.000142
LearningSwitch,POX EEL,Linear,200,9,9,False,True,0.262652,0.171405,0.037788,0.008107,0.000389,0.012325,0.029256,0.003309,-0.000021
LearningSwitch,POX EEL,Linear,200,9,9,True,True,0.278973,0.170708,0.039427,0.010936,0.000598,0.013943,0.039384,0.003782,-0.000145
LearningSwitch,POX EEL,Linear,200,10,10,False,True,0.273046,0.182068,0.039492,0.007101,0.000381,0.012973,0.027352,0.003596,-0.000021
LearningSwitch,POX EEL,Linear,200,10,10,True,True,0.279950,0.172432,0.039546,0.007103,0.000339,0.013159,0.043217,0.003962,-0.000144
LearningSwitch,POX EEL,Linear,200,inf,inf,False,True,0.260087,0.170755,0.036853,0.006239,0.000371,0.011781,0.027973,0.006025,-0.000032
LearningSwitch,POX EEL,Linear,200,inf,inf,True,True,0.269004,0.171944,0.037466,0.006144,0.000357,0.011789,0.035563,0.005538,-0.000153
LearningSwitch,Floodlight,Linear3,200,0,0,False,True,2.680886,1.787295,0.638020,0.098578,0.001600,0.014968,0.139472,0.000874,-0.000012
LearningSwitch,Floodlight,Linear3,200,0,0,True,True,2.599036,1.747820,0.614427,0.090026,0.001612,0.014216,0.129957,0.000907,-0.000012
LearningSwitch,Floodlight,Linear3,200,1,1,False,True,2.696556,1.727382,0.656954,0.084423,0.001656,0.014063,0.200036,0.011958,-0.000022
LearningSwitch,Floodlight,Linear3,200,1,1,True,True,2.659000,1.746507,0.606158,0.079820,0.001585,0.015493,0.193671,0.015687,-0.000027
LearningSwitch,Floodlight,Linear3,200,2,2,False,True,2.761950,1.802957,0.638346,0.071780,0.001689,0.017531,0.210699,0.018729,-0.000161
LearningSwitch,Floodlight,Linear3,200,2,2,True,True,2.674901,1.750273,0.605336,0.072319,0.001817,0.015973,0.210102,0.018879,-0.000140
LearningSwitch,Floodlight,Linear3,200,3,3,False,True,2.707202,1.733681,0.594956,0.063125,0.001991,0.015918,0.270598,0.026594,-0.000280
LearningSwitch,Floodlight,Linear3,200,3,3,True,True,2.692257,1.706858,0.611847,0.061912,0.001687,0.014432,0.266613,0.028394,-0.000464
LearningSwitch,Floodlight,Linear3,200,4,4,False,True,2.753568,1.726406,0.615869,0.062666,0.001663,0.015066,0.299054,0.032498,-0.000286
LearningSwitch,Floodlight,Linear3,200,4,4,True,True,2.728652,1.714083,0.596977,0.062492,0.001730,0.015072,0.300420,0.036883,-0.000929
LearningSwitch,Floodlight,Linear3,200,5,5,False,True,2.819654,1.788368,0.604953,0.062439,0.001849,0.014556,0.301276,0.045858,-0.000291
LearningSwitch,Floodlight,Linear3,200,5,5,True,True,2.811695,1.732792,0.600339,0.054488,0.002102,0.015755,0.361121,0.044232,-0.000804
LearningSwitch,Floodlight,Linear3,200,6,6,False,True,2.749873,1.713771,0.595003,0.056424,0.001661,0.014317,0.316641,0.051678,-0.000326
LearningSwitch,Floodlight,Linear3,200,6,6,True,True,2.875006,1.732315,0.585604,0.055630,0.001630,0.014377,0.423629,0.060858,-0.000890
LearningSwitch,Floodlight,Linear3,200,7,7,False,True,2.792640,1.737916,0.593474,0.051281,0.001565,0.017524,0.329244,0.061108,-0.000464
LearningSwitch,Floodlight,Linear3,200,7,7,True,True,2.875163,1.699097,0.590526,0.052284,0.001594,0.014402,0.452894,0.063330,-0.000975
LearningSwitch,Floodlight,Linear3,200,8,8,False,True,2.777570,1.704715,0.586693,0.051978,0.001839,0.014232,0.352355,0.065351,-0.000346
LearningSwitch,Floodlight,Linear3,200,8,8,True,True,2.954183,1.688758,0.591113,0.048733,0.001540,0.013833,0.535555,0.073289,-0.001302
LearningSwitch,Floodlight,Linear3,200,9,9,False,True,2.787532,1.697097,0.581368,0.047694,0.001570,0.013803,0.376552,0.068993,-0.000395
LearningSwitch,Floodlight,Linear3,200,9,9,True,True,3.200510,1.822247,0.614431,0.050050,0.001904,0.018835,0.604686,0.087330,-0.000976
LearningSwitch,Floodlight,Linear3,200,10,10,False,True,2.982162,1.797613,0.612231,0.049081,0.001546,0.014624,0.424196,0.082394,-0.000422
LearningSwitch,Floodlight,Linear3,200,10,10,True,True,3.194993,1.797075,0.598097,0.050390,0.001531,0.015146,0.640519,0.091070,-0.001113
LearningSwitch,Floodlight,Linear3,200,inf,inf,False,True,3.025597,1.797899,0.572194,0.043376,0.001771,0.013810,0.438504,0.155767,-0.002213
LearningSwitch,Floodlight,Linear3,200,inf,inf,True,True,3.418605,1.777171,0.590978,0.039367,0.001549,0.027481,0.803330,0.175499,-0.003166
LearningSwitch,POX EEL,Linear3,200,0,0,False,True,1.940152,1.560661,0.315642,0.033249,0.001681,0.014815,0.013512,0.000528,-0.000014
LearningSwitch,POX EEL,Linear3,200,0,0,True,True,2.080471,1.694785,0.314757,0.037090,0.002291,0.016863,0.014014,0.000593,-0.000021
LearningSwitch,POX EEL,Linear3,200,1,1,False,True,1.936689,1.565601,0.302147,0.029130,0.001704,0.014036,0.020883,0.003107,-0.000019
LearningSwitch,POX EEL,Linear3,200,1,1,True,True,1.976235,1.592698,0.311254,0.030078,0.002061,0.013488,0.021177,0.005355,-0.000036
LearningSwitch,POX EEL,Linear3,200,2,2,False,True,1.952080,1.575094,0.304041,0.028847,0.001713,0.013909,0.022872,0.005521,-0.000022
LearningSwitch,POX EEL,Linear3,200,2,2,True,True,1.966170,1.589583,0.303944,0.028014,0.001710,0.014825,0.022461,0.005555,-0.000022
LearningSwitch,POX EEL,Linear3,200,3,3,False,True,1.980180,1.590130,0.311622,0.029647,0.001682,0.014767,0.024338,0.007916,-0.000026
LearningSwitch,POX EEL,Linear3,200,3,3,True,True,1.964769,1.581914,0.303674,0.028816,0.001678,0.015762,0.024718,0.008035,-0.000112
LearningSwitch,POX EEL,Linear3,200,4,4,False,True,1.953204,1.574823,0.298787,0.027959,0.001663,0.014433,0.025841,0.009617,-0.000030
LearningSwitch,POX EEL,Linear3,200,4,4,True,True,1.980476,1.581464,0.310418,0.027119,0.001794,0.015317,0.033275,0.010693,-0.000346
LearningSwitch,POX EEL,Linear3,200,5,5,False,True,1.988213,1.599478,0.306104,0.026997,0.001822,0.014071,0.028568,0.011083,-0.000034
LearningSwitch,POX EEL,Linear3,200,5,5,True,True,1.994550,1.599757,0.298362,0.026457,0.001652,0.013674,0.042124,0.011971,-0.000492
LearningSwitch,POX EEL,Linear3,200,6,6,False,True,2.036306,1.628978,0.314029,0.025648,0.001653,0.014849,0.034536,0.016505,-0.000042
LearningSwitch,POX EEL,Linear3,200,6,6,True,True,1.987004,1.575049,0.305011,0.025195,0.001745,0.014376,0.050140,0.014886,-0.000552
LearningSwitch,POX EEL,Linear3,200,7,7,False,True,2.069413,1.671798,0.307832,0.026515,0.001808,0.013843,0.034096,0.013416,-0.000044
LearningSwitch,POX EEL,Linear3,200,7,7,True,True,1.985650,1.572968,0.298354,0.025492,0.001721,0.013614,0.056885,0.015922,-0.000633
LearningSwitch,POX EEL,Linear3,200,8,8,False,True,2.025758,1.630647,0.305973,0.024970,0.001689,0.014642,0.033708,0.014042,-0.000037
LearningSwitch,POX EEL,Linear3,200,8,8,True,True,1.984359,1.566314,0.298839,0.024811,0.001662,0.014083,0.060885,0.017084,-0.000615
LearningSwitch,POX EEL,Linear3,200,9,9,False,True,1.977838,1.585497,0.302485,0.025049,0.001733,0.013955,0.034038,0.014981,-0.000037
LearningSwitch,POX EEL,Linear3,200,9,9,True,True,1.983234,1.566492,0.298092,0.024523,0.001688,0.013345,0.060932,0.017413,-0.000687
LearningSwitch,POX EEL,Linear3,200,10,10,False,True,2.027233,1.629889,0.305194,0.024477,0.001661,0.013807,0.036551,0.015551,-0.000039
LearningSwitch,POX EEL,Linear3,200,10,10,True,True,2.010891,1.580542,0.300704,0.024563,0.001710,0.013324,0.070406,0.018870,-0.000705
LearningSwitch,POX EEL,Linear3,200,inf,inf,False,True,1.974048,1.571205,0.291656,0.022632,0.001708,0.013691,0.048795,0.024243,-0.000056
LearningSwitch,POX EEL,Linear3,200,inf,inf,True,True,2.228464,1.732700,0.315853,0.022967,0.001679,0.014208,0.102534,0.036538,-0.001927
LearningSwitch,POX EEL,BinTree,200,0,0,False,True,21.319423,17.292098,3.545301,0.399435,0.013272,0.033867,0.033173,0.002097,-0.000128
LearningSwitch,POX EEL,BinTree,200,0,0,True,True,19.890435,15.950333,3.477039,0.379096,0.011298,0.038180,0.032170,0.002178,-0.000088
LearningSwitch,POX EEL,BinTree,200,1,1,False,True,20.906347,16.870670,3.543917,0.391487,0.010765,0.035240,0.039683,0.014398,-0.000120
LearningSwitch,POX EEL,BinTree,200,1,1,True,True,19.740735,15.961496,3.305775,0.379070,0.011107,0.033508,0.036696,0.012941,-0.000080
LearningSwitch,POX EEL,BinTree,200,2,2,False,True,20.765360,16.790112,3.468561,0.391550,0.010883,0.031418,0.045063,0.027605,-0.000108
LearningSwitch,POX EEL,BinTree,200,2,2,True,True,20.070667,16.145366,3.425565,0.381789,0.010837,0.031229,0.046280,0.029448,-0.000090
LearningSwitch,POX EEL,BinTree,200,3,3,False,True,20.275188,16.293716,3.448510,0.398201,0.012497,0.035093,0.051036,0.035956,-0.000108
LearningSwitch,POX EEL,BinTree,200,3,3,True,True,19.341473,15.528202,3.311192,0.368181,0.010550,0.030616,0.047631,0.043311,-0.001729
LearningSwitch,POX EEL,BinTree,200,4,4,False,True,20.384107,16.450511,3.424383,0.369643,0.010297,0.029794,0.048430,0.050892,-0.000096
LearningSwitch,POX EEL,BinTree,200,4,4,True,True,19.673629,15.801961,3.327020,0.374268,0.010770,0.030589,0.060596,0.063540,-0.004826
LearningSwitch,POX EEL,BinTree,200,5,5,False,True,19.806131,15.907496,3.398893,0.343862,0.010227,0.029938,0.058097,0.057403,-0.000148
LearningSwitch,POX EEL,BinTree,200,5,5,True,True,20.485188,16.386327,3.507339,0.372400,0.010639,0.030722,0.086521,0.083498,-0.007681
LearningSwitch,POX EEL,BinTree,200,6,6,False,True,19.949425,15.839253,3.548542,0.381793,0.010563,0.039290,0.057650,0.072134,-0.000139
LearningSwitch,POX EEL,BinTree,200,6,6,True,True,20.298747,16.212978,3.424563,0.363465,0.011688,0.039010,0.115093,0.120659,-0.011217
LearningSwitch,POX EEL,BinTree,200,7,7,False,True,19.982503,16.070271,3.321520,0.389160,0.010996,0.034097,0.063487,0.092773,-0.000138
LearningSwitch,POX EEL,BinTree,200,7,7,True,True,20.148963,16.095839,3.339591,0.349831,0.010545,0.037352,0.154602,0.148161,-0.012981
LearningSwitch,POX EEL,BinTree,200,8,8,False,True,20.164838,16.141877,3.413902,0.399681,0.010533,0.030783,0.067386,0.100473,-0.000119
LearningSwitch,POX EEL,BinTree,200,8,8,True,True,20.256723,15.964024,3.472497,0.399113,0.012616,0.041928,0.179098,0.172669,-0.014718
LearningSwitch,POX EEL,BinTree,200,9,9,False,True,20.204016,16.116835,3.479598,0.384582,0.010418,0.031545,0.076780,0.103917,-0.000247
LearningSwitch,POX EEL,BinTree,200,9,9,True,True,20.061709,15.869595,3.406020,0.371494,0.010672,0.030927,0.178193,0.178014,-0.016734
LearningSwitch,POX EEL,BinTree,200,10,10,False,True,20.568750,16.674730,3.301276,0.365467,0.010391,0.029739,0.079007,0.107957,-0.000121
LearningSwitch,POX EEL,BinTree,200,10,10,True,True,20.037168,15.983867,3.259186,0.357077,0.010247,0.030882,0.188854,0.188147,-0.018847
LearningSwitch,POX EEL,BinTree,200,inf,inf,False,True,20.958993,16.461787,3.558013,0.358428,0.012879,0.033596,0.214727,0.319288,-0.000213
LearningSwitch,POX EEL,BinTree,200,inf,inf,True,True,20.584871,15.821066,3.256187,0.344949,0.010286,0.030591,0.532496,0.513285,-0.075942
CircuitPusher,Floodlight,Linear3,200,0,0,False,True,1.431995,0.941052,0.453195,0.016532,0.001116,0.016237,0.003335,0.000468,-0.000018
CircuitPusher,Floodlight,Linear3,200,0,0,True,True,1.448292,0.930500,0.476718,0.018439,0.001371,0.015814,0.004803,0.000567,-0.000025
CircuitPusher,Floodlight,Linear3,200,1,1,False,True,1.420262,0.920622,0.459414,0.015004,0.001166,0.014004,0.005905,0.004033,-0.000060
CircuitPusher,Floodlight,Linear3,200,1,1,True,True,1.469867,0.953576,0.474145,0.015541,0.001087,0.015274,0.005821,0.004244,-0.000071
CircuitPusher,Floodlight,Linear3,200,2,2,False,True,1.394059,0.899912,0.451219,0.014119,0.001061,0.014404,0.006778,0.006426,-0.000082
CircuitPusher,Floodlight,Linear3,200,2,2,True,True,1.538621,1.021289,0.473464,0.015157,0.001127,0.014212,0.007136,0.006069,-0.000093
CircuitPusher,Floodlight,Linear3,200,3,3,False,True,1.393575,0.897938,0.445808,0.013563,0.001210,0.015748,0.009167,0.009986,-0.000105
CircuitPusher,Floodlight,Linear3,200,3,3,True,True,1.474300,0.950733,0.466838,0.018579,0.001534,0.016657,0.009755,0.010049,-0.000106
CircuitPusher,Floodlight,Linear3,200,4,4,False,True,1.455991,0.939746,0.454064,0.012292,0.000915,0.015974,0.017281,0.015542,-0.000128
CircuitPusher,Floodlight,Linear3,200,4,4,True,True,1.437954,0.913721,0.468839,0.013796,0.001331,0.015570,0.010519,0.013992,-0.000124
CircuitPusher,Floodlight,Linear3,200,5,5,False,True,1.435426,0.909180,0.468873,0.011909,0.000991,0.015753,0.011274,0.017215,-0.000178
CircuitPusher,Floodlight,Linear3,200,5,5,True,True,1.406874,0.883531,0.466270,0.011533,0.000972,0.015756,0.011224,0.017363,-0.000167
CircuitPusher,Floodlight,Linear3,200,6,6,False,True,1.410298,0.897337,0.451755,0.012385,0.001010,0.014901,0.012430,0.020235,-0.000191
CircuitPusher,Floodlight,Linear3,200,6,6,True,True,1.430123,0.903720,0.461083,0.012315,0.001167,0.015473,0.013721,0.022217,-0.000368
CircuitPusher,Floodlight,Linear3,200,7,7,False,True,1.464186,0.932405,0.466720,0.011293,0.001019,0.014978,0.013937,0.023542,-0.000240
CircuitPusher,Floodlight,Linear3,200,7,7,True,True,1.405391,0.877662,0.453556,0.013475,0.001029,0.014394,0.013990,0.030308,-0.000925
CircuitPusher,Floodlight,Linear3,200,8,8,False,True,1.423225,0.901915,0.451572,0.010318,0.000940,0.015372,0.013540,0.029201,-0.000313
CircuitPusher,Floodlight,Linear3,200,8,8,True,True,1.471291,0.932777,0.462349,0.011596,0.001084,0.014742,0.018425,0.029186,-0.001072
CircuitPusher,Floodlight,Linear3,200,9,9,False,True,1.402806,0.893233,0.439532,0.010475,0.000952,0.015264,0.014829,0.027964,-0.000497
CircuitPusher,Floodlight,Linear3,200,9,9,True,True,1.398146,0.880219,0.444546,0.010320,0.000897,0.014286,0.018176,0.028472,-0.001171
CircuitPusher,Floodlight,Linear3,200,10,10,False,True,1.402225,0.879227,0.450172,0.010064,0.000900,0.013979,0.015855,0.031674,-0.000293
CircuitPusher,Floodlight,Linear3,200,10,10,True,True,1.397652,0.868879,0.451379,0.012012,0.000962,0.014813,0.017179,0.030893,-0.001477
CircuitPusher,Floodlight,Linear3,200,inf,inf,False,True,1.466707,0.905184,0.461245,0.010477,0.001378,0.015834,0.023849,0.048274,-0.000414
